;Test true y;Pred
1747;1605.1;1590.2115
1748;1360.08;1394.4064
1749;1818.89;1821.7496
1750;1519.1;1498.9945
1751;1305.0;1303.0189
1752;1571.65;1573.3179
1753;1429.1;1429.1472
1754;1472.45;1466.6637
1755;1407.57;1385.097
1756;1560.0;1562.3737
1757;1397.29;1399.4017
1758;1517.58;1522.4093
1759;1346.7;1352.0588
1760;1772.79;1746.4967
1761;1603.32;1602.0867
1762;1439.9;1410.8291
1763;1562.3;1560.7817
1764;1435.8;1439.2836
1765;1815.53;1817.9485
1766;1765.38;1769.6012
1767;1225.1;1221.003
1768;1375.47;1376.4241
1769;1352.9;1360.4775
1770;1422.1;1429.8351
1771;1585.1;1585.3112
1772;1704.91;1704.776
1773;1646.01;1642.3446
1774;1560.4;1561.4304
1775;1392.67;1400.5679
1776;1238.6;1239.0161
1777;1378.6;1342.5576
1778;1610.2;1610.9945
1779;1800.04;1804.4962
1780;1649.7;1645.2037
1781;1319.89;1302.9993
1782;1449.3;1445.7761
1783;1506.4;1510.139
1784;1640.47;1645.0505
1785;1270.7;1233.3083
1786;1558.0;1573.672
1787;1544.88;1544.4027
1788;1201.76;1225.9431
1789;1297.7;1301.69
1790;1776.4;1780.8246
1791;1401.6;1397.934
1792;1679.35;1680.2483
1793;1202.54;1207.8257
1794;1461.8;1464.0175
1795;1311.6;1318.824
1796;1545.2;1535.3835
1797;1656.0;1655.1741
1798;1517.83;1515.7828
1799;1643.12;1646.9893
1800;1214.32;1225.2239
1801;1850.01;1851.6833
1802;1345.3;1304.6527
1803;1196.3;1186.0664
1804;1175.9;1170.5442
1805;1416.6;1420.4509
1806;1331.71;1366.3624
1807;1297.8;1275.876
1808;1445.52;1445.9012
1809;1363.0;1331.4337
1810;1662.35;1666.3218
1811;1235.3;1231.9097
1812;1257.14;1264.6567
1813;1187.7;1189.3202
1814;1787.5;1786.0778
1815;1539.35;1535.1998
1816;1522.2;1519.0592
1817;1328.0;1309.1547
1818;1480.06;1487.2974
1819;1449.17;1452.5347
1820;1501.79;1500.6425
1821;1822.55;1824.1973
1822;1501.9;1507.5702
1823;1404.93;1439.5576
1824;1491.9;1495.7761
1825;1346.0;1349.3228
1826;1425.6;1424.7776
1827;1302.51;1332.9272
1828;1207.77;1228.0449
1829;1225.22;1233.3645
1830;1446.5;1451.0781
1831;1334.7;1345.9478
1832;1405.41;1427.9352
1833;1652.34;1656.2963
1834;1479.2;1477.7825
1835;1237.74;1243.0084
1836;1257.8;1219.5325
1837;1572.2;1572.8805
1838;1804.06;1804.5864
1839;1417.12;1410.0833
1840;1280.66;1288.9808
1841;1389.68;1407.9783
1842;1379.98;1400.2335
1843;1770.25;1774.7977
1844;1670.68;1674.6198
1845;1280.0;1276.0901
1846;1875.42;1878.1642
1847;1362.5;1346.6298
1848;1494.11;1474.4742
1849;1624.17;1625.9161
1850;1293.24;1292.2434
1851;1519.3;1502.613
1852;1434.0;1435.1901
1853;1551.86;1554.6722
1854;1814.73;1814.9233
1855;1448.9;1459.383
1856;1848.43;1849.3374
1857;1901.84;1899.1427
1858;1174.9;1174.7582
1859;1405.1;1367.9371
1860;1316.21;1292.3356
1861;1935.94;1936.1542
1862;1469.0;1469.0518
1863;1308.87;1310.1581
1864;1429.9;1415.819
1865;1632.9;1632.9949
1866;1864.54;1869.9984
1867;1297.4;1256.3726
1868;1714.9;1718.6099
1869;1935.9;1939.0347
1870;1540.0;1538.2484
1871;1465.99;1471.5685
1872;1437.66;1438.0984
1873;1839.21;1844.9026
1874;1612.0;1619.2019
1875;1497.2;1497.9764
1876;1554.7;1554.892
1877;1337.2;1341.0774
1878;1615.98;1616.3839
1879;1464.8;1459.2252
1880;1533.43;1537.114
1881;1458.0;1457.6075
1882;1728.62;1724.6945
1883;1861.14;1867.643
1884;1874.85;1871.4159
1885;1634.6;1635.8984
1886;1412.7;1419.6324
1887;1444.5;1449.8367
1888;1457.81;1460.6901
1889;1583.99;1583.0197
1890;1725.76;1728.2643
1891;1499.7;1468.3558
1892;1548.5;1547.1924
1893;1302.17;1305.0763
1894;1586.15;1589.6987
1895;1163.5;1168.3615
1896;1869.96;1868.7446
1897;1679.43;1679.5643
1898;1453.26;1444.3893
1899;1235.42;1244.8557
1900;1334.5;1307.0857
1901;1627.8;1613.8596
1902;1251.33;1264.3867
1903;1460.3;1458.0093
1904;1269.7;1244.3206
1905;1622.1;1607.3011
1906;1825.64;1823.1854
1907;1886.79;1888.736
1908;1571.5;1565.8405
1909;1628.45;1631.7219
1910;1480.35;1480.3033
1911;1457.0;1460.5405
1912;1301.88;1335.5333
1913;1410.95;1391.7598
1914;1850.8;1856.1516
1915;1735.6;1730.2787
1916;1463.0;1464.4342
1917;1530.89;1530.1637
1918;1490.55;1512.0533
1919;1639.0;1623.6964
1920;1693.74;1694.6749
1921;1220.6;1221.6262
1922;1830.13;1831.3065
1923;1475.78;1475.135
1924;1380.9;1419.9209
1925;1334.88;1336.1998
1926;1560.6;1554.5912
1927;1454.05;1458.6871
1928;1532.62;1544.135
1929;1525.8;1523.4036
1930;1642.7;1643.3386
1931;1488.37;1501.541
1932;1590.39;1591.1519
1933;1223.76;1228.6307
1934;1550.5;1552.4056
1935;1549.0;1554.0919
1936;1503.36;1502.8156
1937;1675.1;1681.0106
1938;1305.5;1305.6223
1939;1630.0;1631.3905
1940;1422.24;1417.6444
1941;1288.9;1292.9652
1942;1818.89;1821.8914
1943;1234.77;1258.1449
1944;1599.72;1597.3092
1945;1542.6;1541.725
1946;1467.7;1478.84
1947;1469.0;1466.3098
1948;1748.29;1754.1797
1949;1940.2;1942.9186
1950;1503.33;1501.1769
1951;1981.13;1981.992
1952;1611.34;1618.6116
1953;1445.96;1428.0919
1954;1714.66;1709.2096
1955;1508.43;1486.7816
1956;1586.42;1583.7147
1957;1368.0;1369.4229
1958;1581.7;1585.6674
1959;1439.0;1439.8748
1960;1311.03;1327.7603
1961;1406.7;1411.8829
1962;1525.45;1527.9567
1963;1627.34;1626.7502
1964;1811.68;1817.6735
1965;1238.0;1237.9102
1966;1290.2;1298.122
1967;1843.67;1847.7195
1968;1446.35;1458.9827
1969;1529.1;1534.1069
1970;1436.81;1438.9072
1971;1505.03;1507.7125
1972;1599.53;1594.3936
1973;1460.2;1471.2511
1974;1583.0;1584.7255
1975;1441.22;1443.0955
1976;1517.0;1519.0438
1977;2018.47;2015.7354
1978;1533.0;1555.2546
1979;1504.67;1523.5104
1980;1460.3;1456.2158
1981;1451.54;1451.1351
1982;1938.5;1947.8461
1983;1575.52;1595.0483
1984;1360.75;1343.8466
1985;1430.96;1449.4232
1986;1616.1;1616.5493
1987;1290.02;1299.7758
1988;1472.95;1473.782
1989;1898.07;1899.6545
1990;1729.02;1710.6793
1991;1391.6;1395.3235
1992;1254.7;1230.2686
1993;1856.8;1861.5055
1994;1612.54;1612.836
1995;1770.25;1776.9567
1996;1509.5;1511.769
1997;1278.04;1286.4652
1998;1711.08;1714.2867
1999;1533.4;1529.9111
2000;1377.3;1360.6681
2001;1360.43;1397.3655
2002;1246.87;1271.348
2003;1557.03;1556.5422
2004;1349.37;1350.7666
